Frequency (Hz),dB (Relative)
1401,0.37004
1402,0.37408
1403,0.37812
1404,0.38216
1405,0.38620
1406,0.39024
1407,0.39428
1408,0.39832
1409,0.40236
1410,0.40640
1411,0.41044
1412,0.41448
1413,0.41852
1414,0.42256
1415,0.42660
1416,0.43064
1417,0.43468
1418,0.43872
1419,0.44276
1420,0.44680
1421,0.45084
1422,0.45488
1423,0.45892
1424,0.46296
1425,0.46700
1426,0.47104
1427,0.47508
1428,0.47912
1429,0.48316
1430,0.48720
1431,0.49124
1432,0.49528
1433,0.49932
1434,0.50336
1435,0.50740
1436,0.51144
1437,0.51548
1438,0.51952
1439,0.52356
1440,0.52760
1441,0.53164
1442,0.53568
1443,0.53972
1444,0.54376
1445,0.54780
1446,0.55184
1447,0.55588
1448,0.55992
1449,0.56396
1450,0.56800
1451,0.57204
1452,0.57608
1453,0.58012
1454,0.58416
1455,0.58820
1456,0.59224
1457,0.59628
1458,0.60032
1459,0.60436
1460,0.60840
1461,0.61244
1462,0.61648
1463,0.62052
1464,0.62456
1465,0.62860
1466,0.63264
1467,0.63668
1468,0.64072
1469,0.64476
1470,0.64880
1471,0.65284
1472,0.65688
1473,0.66092
1474,0.66496
1475,0.66900
1476,0.67304
1477,0.67708
1478,0.68112
1479,0.68516
1480,0.68920
1481,0.69324
1482,0.69728
1483,0.70132
1484,0.70536
1485,0.70940
1486,0.71344
1487,0.71748
1488,0.72152
1489,0.72556
1490,0.72960
1491,0.73364
1492,0.73768
1493,0.74172
1494,0.74576
1495,0.74980
1496,0.75384
1497,0.75788
1498,0.76192
1499,0.76596
1500,0.77000
1501,0.77512
1502,0.78024
1503,0.78536
1504,0.79048
1505,0.79560
1506,0.80072
1507,0.80584
1508,0.81096
1509,0.81608
1510,0.82120
1511,0.82632
1512,0.83144
1513,0.83656
1514,0.84168
1515,0.84680
1516,0.85192
1517,0.85704
1518,0.86216
1519,0.86728
1520,0.87240
1521,0.87752
1522,0.88264
1523,0.88776
1524,0.89288
1525,0.89800
1526,0.90312
1527,0.90824
1528,0.91336
1529,0.91848
1530,0.92360
1531,0.92872
1532,0.93384
1533,0.93896
1534,0.94408
1535,0.94920
1536,0.95432
1537,0.95944
1538,0.96456
1539,0.96968
1540,0.97480
1541,0.97992
1542,0.98504
1543,0.99016
1544,0.99528
1545,1.00040
1546,1.00552
1547,1.01064
1548,1.01576
1549,1.02088
1550,1.02600
1551,1.03112
1552,1.03624
1553,1.04136
1554,1.04648
1555,1.05160
1556,1.05672
1557,1.06184
1558,1.06696
1559,1.07208
1560,1.07720
1561,1.08232
1562,1.08744
1563,1.09256
1564,1.09768
1565,1.10280
1566,1.10792
1567,1.11304
1568,1.11816
1569,1.12328
1570,1.12840
1571,1.13352
1572,1.13864
1573,1.14376
1574,1.14888
1575,1.15400
1576,1.15912
1577,1.16424
1578,1.16936
1579,1.17448
1580,1.17960
1581,1.18472
1582,1.18984
1583,1.19496
1584,1.20008
1585,1.20520
1586,1.21032
1587,1.21544
1588,1.22056
1589,1.22568
1590,1.23080
1591,1.23592
1592,1.24104
1593,1.24616
1594,1.25128
1595,1.25640
1596,1.26152
1597,1.26664
1598,1.27176
1599,1.27688
1600,1.28200
1601,1.28712
1602,1.29224
1603,1.29736
1604,1.30248
1605,1.30760
1606,1.31272
1607,1.31784
1608,1.32296
1609,1.32808
1610,1.33320
1611,1.33832
1612,1.34344
1613,1.34856
1614,1.35368
1615,1.35880
1616,1.36392
1617,1.36904
1618,1.37416
1619,1.37928
1620,1.38440
1621,1.38952
1622,1.39464
1623,1.39976
1624,1.40488
1625,1.41000
1626,1.41512
1627,1.42024
1628,1.42536
1629,1.43048
1630,1.43560
1631,1.44072
1632,1.44584
1633,1.45096
1634,1.45608
1635,1.46120
1636,1.46632
1637,1.47144
1638,1.47656
1639,1.48168
1640,1.48680
1641,1.49192
1642,1.49704
1643,1.50216
1644,1.50728
1645,1.51240
1646,1.51752
1647,1.52264
1648,1.52776
1649,1.53288
1650,1.53800
1651,1.54312
1652,1.54824
1653,1.55336
1654,1.55848
1655,1.56360
1656,1.56872
1657,1.57384
1658,1.57896
1659,1.58408
1660,1.58920
1661,1.59432
1662,1.59944
1663,1.60456
1664,1.60968
1665,1.61480
1666,1.61992
1667,1.62504
1668,1.63016
1669,1.63528
1670,1.64040
1671,1.64552
1672,1.65064
1673,1.65576
1674,1.66088
1675,1.66600
1676,1.67112
1677,1.67624
1678,1.68136
1679,1.68648
1680,1.69160
1681,1.69672
1682,1.70184
1683,1.70696
1684,1.71208
1685,1.71720
1686,1.72232
1687,1.72744
1688,1.73256
1689,1.73768
1690,1.74280
1691,1.74792
1692,1.75304
1693,1.75816
1694,1.76328
1695,1.76840
1696,1.77352
1697,1.77864
1698,1.78376
1699,1.78888
1700,1.79400
1701,1.79912
1702,1.80424
1703,1.80936
1704,1.81448
1705,1.81960
1706,1.82472
1707,1.82984
1708,1.83496
1709,1.84008
1710,1.84520
1711,1.85032
1712,1.85544
1713,1.86056
1714,1.86568
1715,1.87080
1716,1.87592
1717,1.88104
1718,1.88616
1719,1.89128
1720,1.89640
1721,1.90152
1722,1.90664
1723,1.91176
1724,1.91688
1725,1.92200
1726,1.92712
1727,1.93224
1728,1.93736
1729,1.94248
1730,1.94760
1731,1.95272
1732,1.95784
1733,1.96296
1734,1.96808
1735,1.97320
1736,1.97832
1737,1.98344
1738,1.98856
1739,1.99368
1740,1.99880
1741,2.00392
1742,2.00904
1743,2.01416
1744,2.01928
1745,2.02440
